sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
4/25/2024,6:58:27.21 AM,0m 5.9s,5.9,20.986255168728,105.777574153979,4.2,4.2,4.2,27,2.0,0,0.316351,0,0,0,0,-1.342164,0,-1.3,0.2,-113.6,246.4,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1158,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.114,3381,3504,12.082,False,4.038,4.036,4.04,0.007,False,False,7.201,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:27.32 AM,0m 6.0s,6.0,20.9862551538422,105.777574146313,4.5,4.5,4.5,28,2.0,0,0.316351,0,0,0,0,-1.565858,0,-1.3,0.5,-113.6,246.4,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1049,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.114,3381,3504,12.082,False,4.038,4.036,4.04,0.007,False,False,7.201,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:27.42 AM,0m 6.1s,6.1,20.9862551541516,105.777574134648,4.9,4.9,4.9,28,2.0,0,0.316351,0,0,0,0,-1.565858,0,-0.9,0.7,-113.6,246.4,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1191,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.114,3381,3504,12.082,False,4.038,4.036,4.04,0.007,False,False,7.201,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:27.52 AM,0m 6.2s,6.2,20.9862551396927,105.777574127929,4.9,4.9,4.9,28,2.0,0,0.316351,0,0,0,0,-0.894776,0,-0.6,0.8,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1163,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.082,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:27.62 AM,0m 6.3s,6.3,20.9862550007805,105.777573848185,5.2,5.2,5.2,28,2.1,0,0.316351,0,0,0,0,-0.671082,0,-1,0.8,-113.6,246.4,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1177,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.082,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:27.73 AM,0m 6.4s,6.4,20.9862549834877,105.777573814575,5.2,5.2,5.2,28,2.1,0,0.316351,0,0,0,0,-0.447388,0,-1.3,0.6,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1684,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.082,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:27.83 AM,0m 6.5s,6.5,20.9862548911497,105.77757387521,5.2,5.2,5.2,28,2.2,0,0.316351,0,0,0,0,-0.223694,0,-1.9,0.2,-113.6,246.4,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1618,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.082,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.4,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:27.83 AM,0m 6.6s,6.6,20.9862548625197,105.777573831668,5.5,5.5,5.5,29,2.2,0,0.316351,0,0,0,0,-1.11847,0,-2.2,-0.1,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1279,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.082,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.4,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:27.93 AM,0m 6.7s,6.7,20.986255056504,105.777573831238,5.5,5.5,5.5,29,2.3,0,0.316351,0,0,0,0,-2.013246,0,-1.6,0,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1111,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.082,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:28.03 AM,0m 6.8s,6.8,20.9862550075189,105.777573753926,6.2,6.2,6.2,29,2.3,0,0.316351,0,0,0,0,-2.908022,0,-0.4,0.8,-113.6,246.4,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1111,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.082,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,17604.4,2934.07,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:28.13 AM,0m 6.9s,6.9,20.9862551256971,105.777573900005,6.5,6.5,6.5,30,2.4,0,0.316351,0,0,0,0,-2.684328,0,0.2,1,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1085,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.094,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,22311.3,3718.56,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:28.24 AM,0m 7.0s,7.0,20.9862551040117,105.777573852485,6.8,6.8,6.8,30,2.4,0,0.316351,0,0,0,0,-1.789552,0,0,0.9,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1108,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.094,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,22311.3,3718.56,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.3,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:28.34 AM,0m 7.1s,7.1,20.9862549620704,105.777574080698,7.2,7.2,6.8,30,2.5,0,0.316351,0,0,0,0,-0.894776,0,-0.4,0.5,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1041,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.048,3379,3504,12.094,False,4.014,4.014,4.02,0.007,False,False,7.074,86.4,86.1,86.3,0,0,0,0,10,22311.3,3718.56,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.4,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:28.44 AM,0m 7.2s,7.2,20.9862549358795,105.777574070784,7.2,7.2,7.2,30,2.5,0,0.316351,0,0,0,0,-0.447388,0,-0.7,0.3,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1358,1024,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.063,3377,3504,12.094,False,3.983,4.039,4.041,0.058,False,False,8.214,86.4,86.1,86.3,0,0,0,0,10,22311.3,3718.56,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.4,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:28.54 AM,0m 7.3s,7.3,20.9862551862588,105.777574482559,7.2,7.2,7.2,30,2.7,0,0.316351,0,0,0,0,-0.223694,0,-1,0.4,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.063,3377,3504,12.094,False,3.983,4.039,4.041,0.058,False,False,8.214,86.4,86.1,86.3,0,0,0,0,10,22311.3,3718.56,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.4,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:28.64 AM,0m 7.4s,7.4,20.9862551716567,105.777574515273,7.2,7.2,7.2,30,2.7,0,0.316351,0,0,0,0,0,0,-1.5,0.4,-113.5,246.5,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1684,1024,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.063,3377,3504,12.094,False,3.983,4.039,4.041,0.058,False,False,8.214,86.4,86.1,86.3,0,0,0,0,10,22311.3,3718.56,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.4,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
4/25/2024,6:58:28.75 AM,0m 7.5s,7.5,20.986255168247,105.777574813813,7.2,7.2,7.2,30,2.8,0,0.316351,0,0,0,0,0,0,-4.1,0.7,-113.6,246.4,,P-GPS (Bypass),Auto Fly,,16,5,True,,Air 2S,True,False,,Smart,Onboard Device,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-115.9,244.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1678,1024,1024,1,False,False,False,False,False,0,False,False,False,False,97,12.063,3377,3504,12.094,False,3.983,4.039,4.041,0.058,False,False,8.214,86.4,86.1,86.3,0,0,0,0,10,22311.3,3718.56,,Idle,0,15,False,10,True,79,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,20.9862559659327,105.77757360343,0.5,608.5,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,180.4,,16.4,53,,,,,Calm,False,False,,1.9.4,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,115.9,0.3,19.6,11.1847,4.47388,0,10614,DJI Air 2S,3YTBK6G00303A5,42ULJ5A13A03B7,56RZK8K00103RW,57ZPK5SEA203N4,DJI Fly,,1.9.4,8D39DFD7-759D-A954-A092-B8F257160B84,3YTBK6G00303A5,,,,,,,,,
